,Date,Hour,Index(Wh),Consumption(Wh),Day of year,Day,Week,Weekend,Month,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation,Minutes
1139,19/02/2020,20:45,218902,145,11,3,1,0,2,279.39,92.3,1013.68,7.4,206.81,0.044033,0.0,0.0,0.0,1245
1140,19/02/2020,21:00,219070,168,11,3,1,0,2,279.47,92.38,1013.56,7.45,207.28,0.043361,0.0,0.0,0.0,1260
1141,19/02/2020,21:15,219214,144,11,3,1,0,2,279.56,92.46,1013.45,7.51,207.75,0.04269,0.0,0.0,0.0,1275
1142,19/02/2020,21:30,219380,166,11,3,1,0,2,279.64,92.53,1013.34,7.56,208.2,0.042019,0.0,0.0,0.0,1290
1143,19/02/2020,21:45,219490,110,11,3,1,0,2,279.7,92.66,1013.2,7.57,208.55,0.038998,0.0,0.0,0.0,1305
1144,19/02/2020,22:00,219613,123,11,3,1,0,2,279.75,92.84,1013.05,7.53,208.79,0.033628,0.0,0.0,0.0,1320
1145,19/02/2020,22:15,219740,127,11,3,1,0,2,279.79,93.01,1012.89,7.49,209.04,0.028258,0.0,0.0,0.0,1335
1146,19/02/2020,22:30,219869,129,11,3,1,0,2,279.84,93.19,1012.74,7.45,209.3,0.022888,0.0,0.0,0.0,1350
1147,19/02/2020,22:45,219960,91,11,3,1,0,2,279.85,93.43,1012.6,7.36,209.32,0.018607,0.0,0.0,0.0,1365
1148,19/02/2020,23:00,220044,84,11,3,1,0,2,279.82,93.75,1012.47,7.22,209.1,0.015414,0.0,0.0,0.0,1380
1149,19/02/2020,23:15,220128,84,11,3,1,0,2,279.79,94.06,1012.35,7.08,208.87,0.012221,0.0,0.0,0.0,1395
1150,19/02/2020,23:30,220235,107,11,3,1,0,2,279.77,94.38,1012.22,6.94,208.64,0.009027,0.0,0.0,0.0,1410
1151,19/02/2020,23:45,220350,115,11,3,1,0,2,279.75,94.59,1012.1,6.87,208.66,0.00687,0.0,0.0,0.0,1425
1152,20/02/2020,00:00,220477,127,12,4,1,0,2,279.73,94.72,1011.98,6.89,208.95,0.00575,0.0,0.0,0.0,0
1153,20/02/2020,00:15,220541,64,12,4,1,0,2,279.72,94.84,1011.86,6.9,209.24,0.004629,0.0,0.0,0.0,15
1154,20/02/2020,00:30,220580,39,12,4,1,0,2,279.71,94.96,1011.73,6.92,209.52,0.003509,0.0,0.0,0.0,30
1155,20/02/2020,00:45,220617,37,12,4,1,0,2,279.69,95.07,1011.62,6.93,209.56,0.002839,0.0,0.0,0.0,45
1156,20/02/2020,01:00,220669,52,12,4,1,0,2,279.67,95.15,1011.5,6.94,209.37,0.002621,0.0,0.0,0.0,60
1157,20/02/2020,01:15,220742,73,12,4,1,0,2,279.65,95.24,1011.38,6.94,209.17,0.002402,0.0,0.0,0.0,75
1158,20/02/2020,01:30,220811,69,12,4,1,0,2,279.62,95.32,1011.27,6.95,208.97,0.002183,0.0,0.0,0.0,90
1159,20/02/2020,01:45,220869,58,12,4,1,0,2,279.6,95.37,1011.15,6.98,208.8,0.00207,0.0,0.0,0.0,105
1160,20/02/2020,02:00,220917,48,12,4,1,0,2,279.57,95.39,1011.03,7.02,208.67,0.002061,0.0,0.0,0.0,120
1161,20/02/2020,02:15,220953,36,12,4,1,0,2,279.54,95.4,1010.9,7.06,208.54,0.002053,0.0,0.0,0.0,135
1162,20/02/2020,02:30,221033,80,12,4,1,0,2,279.51,95.42,1010.78,7.1,208.41,0.002044,0.0,0.0,0.0,150
1163,20/02/2020,02:45,221111,78,12,4,1,0,2,279.49,95.39,1010.68,7.15,208.4,0.002036,0.0,0.0,0.0,165
1164,20/02/2020,03:00,221179,68,12,4,1,0,2,279.48,95.33,1010.62,7.18,208.51,0.002028,0.0,0.0,0.0,180
1165,20/02/2020,03:15,221231,52,12,4,1,0,2,279.46,95.27,1010.55,7.22,208.63,0.002019,0.0,0.0,0.0,195
1166,20/02/2020,03:30,221270,39,12,4,1,0,2,279.45,95.2,1010.49,7.26,208.74,0.002011,0.0,0.0,0.0,210
1167,20/02/2020,03:45,221309,39,12,4,1,0,2,279.46,95.1,1010.43,7.32,208.97,0.001994,0.0,0.0,0.0,225
1168,20/02/2020,04:00,221414,105,12,4,1,0,2,279.48,94.96,1010.38,7.4,209.31,0.001969,0.0,0.0,0.0,240
1169,20/02/2020,04:15,221529,115,12,4,1,0,2,279.5,94.81,1010.34,7.48,209.65,0.001944,0.0,0.0,0.0,255
1170,20/02/2020,04:30,221615,86,12,4,1,0,2,279.52,94.67,1010.29,7.56,209.98,0.001919,0.0,0.0,0.0,270
1171,20/02/2020,04:45,221705,90,12,4,1,0,2,279.52,94.61,1010.24,7.57,209.87,0.002071,0.0,0.0,0.0,285
1172,20/02/2020,05:00,221791,86,12,4,1,0,2,279.5,94.64,1010.18,7.52,209.33,0.002401,0.0,0.0,0.0,300
1173,20/02/2020,05:15,222052,261,12,4,1,0,2,279.48,94.66,1010.12,7.47,208.77,0.00273,0.0,0.0,0.0,315
1174,20/02/2020,05:30,222317,265,12,4,1,0,2,279.47,94.68,1010.06,7.42,208.21,0.003059,0.0,0.0,0.0,330
1175,20/02/2020,05:45,222453,136,12,4,1,0,2,279.46,94.61,1010.01,7.46,207.74,0.003358,0.0,0.0,0.0,345
1176,20/02/2020,06:00,222565,112,12,4,1,0,2,279.48,94.43,1009.96,7.57,207.37,0.003627,0.0,0.0,0.0,360
1177,20/02/2020,06:15,222680,115,12,4,1,0,2,279.49,94.26,1009.9,7.68,207.01,0.003896,0.0,0.0,0.0,375
1178,20/02/2020,06:30,222792,112,12,4,1,0,2,279.51,94.08,1009.85,7.79,206.67,0.004165,0.0,0.0,0.0,390
1179,20/02/2020,06:45,222908,116,12,4,1,0,2,279.56,93.82,1009.82,7.91,206.36,0.004287,0.0,0.0,0.0,405
1180,20/02/2020,07:00,223031,123,12,4,1,0,2,279.65,93.48,1009.8,8.03,206.08,0.004263,0.0,0.0,0.1563,420
1181,20/02/2020,07:15,223128,97,12,4,1,0,2,279.73,93.13,1009.78,8.14,205.82,0.00424,0.0,0.0,32.899,435
1182,20/02/2020,07:30,223248,120,12,4,1,0,2,279.82,92.79,1009.76,8.26,205.56,0.004216,0.0,0.0,84.699,450
1183,20/02/2020,07:45,223356,108,12,4,1,0,2,279.97,92.33,1009.72,8.39,205.21,0.004081,0.0,0.0,143.007,465
1184,20/02/2020,08:00,223449,93,12,4,1,0,2,280.18,91.75,1009.65,8.53,204.79,0.003836,0.0,0.0,202.353,480
1185,20/02/2020,08:15,223529,80,12,4,1,0,2,280.39,91.18,1009.59,8.66,204.37,0.003591,0.0,0.0,265.305,495
1186,20/02/2020,08:30,223598,69,12,4,1,0,2,280.6,90.6,1009.52,8.8,203.97,0.003345,0.0,0.0,331.35,510
1187,20/02/2020,08:45,223662,64,12,4,1,0,2,280.84,89.73,1009.42,9.03,204.37,0.004341,0.0,0.0,395.337,525
1188,20/02/2020,09:00,223725,63,12,4,1,0,2,281.12,88.59,1009.3,9.35,205.51,0.006577,0.0,0.0,454.959,540
1189,20/02/2020,09:15,223815,90,12,4,1,0,2,281.39,87.45,1009.17,9.68,206.58,0.008813,0.0,0.0,513.807,555
1190,20/02/2020,09:30,223929,114,12,4,1,0,2,281.67,86.34,1009.04,10.01,207.57,0.01105,0.0,0.0,571.465,570
1191,20/02/2020,09:45,223979,50,12,4,1,0,2,281.97,84.68,1008.9,10.34,208.9,0.01383,0.0,0.0,640.312,585
1192,20/02/2020,10:00,224037,58,12,4,1,0,2,282.28,82.5,1008.74,10.67,210.52,0.017154,0.0,0.0,722.373,600
1193,20/02/2020,10:15,224134,97,12,4,1,0,2,282.59,80.39,1008.58,11.0,212.05,0.020478,0.0,0.0,804.847,615
1194,20/02/2020,10:30,224264,130,12,4,1,0,2,282.9,78.33,1008.41,11.35,213.49,0.023802,0.0,0.0,886.811,630
1195,20/02/2020,10:45,224345,81,12,4,1,0,2,283.19,76.19,1008.24,11.63,214.98,0.024158,0.0,0.0,949.457,645
1196,20/02/2020,11:00,224406,61,12,4,1,0,2,283.45,73.96,1008.05,11.85,216.54,0.021546,0.0,0.0,990.201,660
1197,20/02/2020,11:15,224451,45,12,4,1,0,2,283.72,71.8,1007.86,12.09,218.04,0.018933,0.0,0.0,1025.948,675
1198,20/02/2020,11:30,224509,58,12,4,1,0,2,283.99,69.69,1007.67,12.33,219.48,0.01632,0.0,0.0,1056.392,690
1199,20/02/2020,11:45,224628,119,12,4,1,0,2,284.18,68.26,1007.44,12.44,220.36,0.014416,0.0,0.0,1045.287,705
1200,20/02/2020,12:00,224744,116,12,4,1,0,2,284.3,67.46,1007.18,12.43,220.72,0.01322,0.0,0.0,991.722,720
1201,20/02/2020,12:15,224861,117,12,4,1,0,2,284.41,66.68,1006.91,12.41,221.08,0.012024,0.0,0.0,932.219,735
1202,20/02/2020,12:30,224955,94,12,4,1,0,2,284.53,65.91,1006.65,12.4,221.44,0.010829,0.0,0.0,867.783,750
1203,20/02/2020,12:45,225311,356,12,4,1,0,2,284.61,65.59,1006.38,12.37,221.23,0.009688,0.0,0.0,814.273,765
1204,20/02/2020,13:00,225440,129,12,4,1,0,2,284.66,65.74,1006.1,12.31,220.44,0.008603,0.0,0.0,771.986,780
1205,20/02/2020,13:15,225565,125,12,4,1,0,2,284.71,65.88,1005.83,12.26,219.65,0.007517,0.0,0.0,726.474,795
1206,20/02/2020,13:30,225679,114,12,4,1,0,2,284.76,66.01,1005.55,12.21,218.84,0.006432,0.0,0.0,678.292,810
1207,20/02/2020,13:45,225794,115,12,4,1,0,2,284.78,66.45,1005.27,12.19,218.0,0.007831,0.0,0.0,626.163,825
1208,20/02/2020,14:00,225895,101,12,4,1,0,2,284.77,67.17,1004.99,12.2,217.11,0.011713,0.0,0.0,570.884,840
1209,20/02/2020,14:15,226031,136,12,4,1,0,2,284.76,67.9,1004.71,12.22,216.23,0.015596,0.0,0.0,514.984,855
1210,20/02/2020,14:30,226158,127,12,4,1,0,2,284.75,68.62,1004.43,12.24,215.34,0.019478,0.0,0.0,459.075,870
1211,20/02/2020,14:45,226253,95,12,4,1,0,2,284.67,69.73,1004.2,12.25,215.27,0.041182,0.0,0.0,394.538,885
1212,20/02/2020,15:00,226348,95,12,4,1,0,2,284.52,71.24,1004.0,12.25,215.99,0.080708,0.0,0.0,324.155,900
1213,20/02/2020,15:15,226447,99,12,4,1,0,2,284.37,72.77,1003.81,12.26,216.72,0.120234,0.0,0.0,258.712,915
1214,20/02/2020,15:30,226544,97,12,4,1,0,2,284.22,74.32,1003.62,12.27,217.44,0.15976,0.0,0.0,199.044,930
1215,20/02/2020,15:45,226615,71,12,4,1,0,2,284.0,76.03,1003.58,12.19,219.95,0.208153,0.0,0.0,147.129,945
1216,20/02/2020,16:00,226673,58,12,4,1,0,2,283.73,77.9,1003.69,12.07,224.32,0.265414,0.0,0.0,103.128,960
1217,20/02/2020,16:15,226731,58,12,4,1,0,2,283.45,79.82,1003.79,12.03,228.75,0.322674,0.0,0.0,66.272,975
1218,20/02/2020,16:30,226804,73,12,4,1,0,2,283.18,81.79,1003.9,12.06,233.18,0.379934,0.0,0.0,37.101,990
1219,20/02/2020,16:45,226888,84,12,4,1,0,2,282.83,83.19,1004.18,11.91,238.52,0.388267,0.0,0.0,17.856,1005
1220,20/02/2020,17:00,226996,108,12,4,1,0,2,282.41,83.95,1004.63,11.64,245.07,0.347673,0.0,0.0,0.6212,1020
1221,20/02/2020,17:15,227082,86,12,4,1,0,2,281.98,84.7,1005.07,11.53,251.83,0.307079,0.0,0.0,0.0375,1035
1222,20/02/2020,17:30,227149,67,12,4,1,0,2,281.56,85.43,1005.52,11.59,258.62,0.266485,0.0,0.0,0.0,1050
1223,20/02/2020,17:45,227242,93,12,4,1,0,2,281.15,85.81,1006.02,11.41,263.57,0.217754,0.0,0.0,0.0,1065
1224,20/02/2020,18:00,227343,101,12,4,1,0,2,280.77,85.8,1006.57,10.92,266.99,0.160886,0.0,0.0,0.0,1080
1225,20/02/2020,18:15,227615,272,12,4,1,0,2,280.38,85.74,1007.12,10.47,270.71,0.104019,0.0,0.0,0.0,1095
1226,20/02/2020,18:30,227893,278,12,4,1,0,2,280.0,85.61,1007.66,10.07,274.75,0.047151,0.0,0.0,0.0,1110
1227,20/02/2020,18:45,228343,450,12,4,1,0,2,279.7,85.63,1008.2,9.78,277.08,0.016972,0.0,0.0,0.0,1125
1228,20/02/2020,19:00,228873,530,12,4,1,0,2,279.48,85.81,1008.73,9.56,277.47,0.01348,0.0,0.0,0.0,1140
1229,20/02/2020,19:15,229570,697,12,4,1,0,2,279.26,85.98,1009.25,9.34,277.89,0.009989,0.0,0.0,0.0,1155
1230,20/02/2020,19:30,230151,581,12,4,1,0,2,279.04,86.13,1009.77,9.12,278.33,0.006497,0.0,0.0,0.0,1170
1231,20/02/2020,19:45,230557,406,12,4,1,0,2,278.86,86.05,1010.28,8.94,278.81,0.004255,0.0,0.0,0.0,1185
1232,20/02/2020,20:00,230951,394,12,4,1,0,2,278.73,85.73,1010.77,8.83,279.32,0.003262,0.0,0.0,0.0,1200
1233,20/02/2020,20:15,231354,403,12,4,1,0,2,278.6,85.4,1011.26,8.71,279.86,0.002269,0.0,0.0,0.0,1215
1234,20/02/2020,20:30,231643,289,12,4,1,0,2,278.46,85.05,1011.75,8.59,280.4,0.001276,0.0,0.0,0.0,1230
1235,20/02/2020,20:45,231841,198,12,4,1,0,2,278.31,84.94,1012.19,8.39,280.38,0.000693,0.0,0.0,0.0,1245
1236,20/02/2020,21:00,232031,190,12,4,1,0,2,278.14,85.08,1012.57,8.11,279.75,0.000519,0.0,0.0,0.0,1260
1237,20/02/2020,21:15,232177,146,12,4,1,0,2,277.97,85.21,1012.95,7.83,279.08,0.000346,0.0,0.0,0.0,1275
1238,20/02/2020,21:30,232311,134,12,4,1,0,2,277.79,85.33,1013.34,7.56,278.35,0.000173,0.0,0.0,0.0,1290
1239,20/02/2020,21:45,232440,129,12,4,1,0,2,277.59,85.83,1013.66,7.24,276.92,7.6e-05,0.0,0.0,0.0,1305
1240,20/02/2020,22:00,232776,336,12,4,1,0,2,277.35,86.71,1013.94,6.9,274.65,5.6e-05,0.0,0.0,0.0,1320
1241,20/02/2020,22:15,232927,151,12,4,1,0,2,277.11,87.6,1014.21,6.57,272.14,3.6e-05,0.0,0.0,0.0,1335
1242,20/02/2020,22:30,233080,153,12,4,1,0,2,276.88,88.49,1014.49,6.25,269.38,1.6e-05,0.0,0.0,0.0,1350
1243,20/02/2020,22:45,233218,138,12,4,1,0,2,276.66,89.35,1014.74,6.04,266.67,6e-06,0.0,0.0,0.0,1365
1244,20/02/2020,23:00,233352,134,12,4,1,0,2,276.45,90.17,1014.98,5.95,264.16,6e-06,0.0,0.0,0.0,1380
1245,20/02/2020,23:15,233507,155,12,4,1,0,2,276.24,90.99,1015.22,5.86,261.58,6e-06,0.0,0.0,0.0,1395
1246,20/02/2020,23:30,233641,134,12,4,1,0,2,276.04,91.82,1015.47,5.79,258.92,6e-06,0.0,0.0,0.0,1410
1247,20/02/2020,23:45,234123,482,12,4,1,0,2,275.88,92.37,1015.69,5.76,256.83,6e-06,0.0,0.0,0.0,1425
1248,21/02/2020,00:00,234220,97,13,5,1,0,2,275.78,92.63,1015.89,5.77,255.34,7e-06,0.0,0.0,0.0,0
1249,21/02/2020,00:15,234300,80,13,5,1,0,2,275.67,92.89,1016.09,5.79,253.86,8e-06,0.0,0.0,0.0,15
1250,21/02/2020,00:30,234589,289,13,5,1,0,2,275.57,93.15,1016.29,5.81,252.4,9e-06,0.0,0.0,0.0,30
1251,21/02/2020,00:45,235013,424,13,5,1,0,2,275.5,93.22,1016.49,5.82,251.14,1.2e-05,0.0,0.0,0.0,45
1252,21/02/2020,01:00,235272,259,13,5,1,0,2,275.47,93.12,1016.7,5.81,250.08,1.7e-05,0.0,0.0,0.0,60
1253,21/02/2020,01:15,235630,358,13,5,1,0,2,275.43,93.02,1016.9,5.8,249.02,2.2e-05,0.0,0.0,0.0,75
1254,21/02/2020,01:30,235761,131,13,5,1,0,2,275.4,92.91,1017.1,5.8,247.95,2.6e-05,0.0,0.0,0.0,90
1255,21/02/2020,01:45,235815,54,13,5,1,0,2,275.34,93.02,1017.28,5.76,247.08,3e-05,0.0,0.0,0.0,105
1256,21/02/2020,02:00,235873,58,13,5,1,0,2,275.25,93.36,1017.45,5.69,246.39,3.3e-05,0.0,0.0,0.0,120
1257,21/02/2020,02:15,235940,67,13,5,1,0,2,275.15,93.69,1017.61,5.62,245.68,3.6e-05,0.0,0.0,0.0,135
1258,21/02/2020,02:30,236029,89,13,5,1,0,2,275.06,94.03,1017.77,5.56,244.95,3.9e-05,0.0,0.0,0.0,150
1259,21/02/2020,02:45,236132,103,13,5,1,0,2,275.0,94.19,1017.96,5.5,244.17,4.4e-05,0.0,0.0,0.0,165
1260,21/02/2020,03:00,236231,99,13,5,1,0,2,274.98,94.2,1018.16,5.46,243.34,4.9e-05,0.0,0.0,0.0,180
1261,21/02/2020,03:15,236296,65,13,5,1,0,2,274.96,94.2,1018.36,5.42,242.5,5.5e-05,0.0,0.0,0.0,195
1262,21/02/2020,03:30,236375,79,13,5,1,0,2,274.94,94.2,1018.57,5.38,241.65,6e-05,0.0,0.0,0.0,210
1263,21/02/2020,03:45,236468,93,13,5,1,0,2,274.93,94.17,1018.72,5.35,240.55,6e-05,0.0,0.0,0.0,225
1264,21/02/2020,04:00,236574,106,13,5,1,0,2,274.95,94.12,1018.84,5.32,239.19,5.4e-05,0.0,0.0,0.0,240
1265,21/02/2020,04:15,236692,118,13,5,1,0,2,274.96,94.06,1018.95,5.29,237.81,4.8e-05,0.0,0.0,0.0,255
1266,21/02/2020,04:30,236794,102,13,5,1,0,2,274.98,94.01,1019.06,5.27,236.43,4.2e-05,0.0,0.0,0.0,270
1267,21/02/2020,04:45,236886,92,13,5,1,0,2,274.98,94.07,1019.15,5.26,235.04,3.8e-05,0.0,0.0,0.0,285
1268,21/02/2020,05:00,237033,147,13,5,1,0,2,274.99,94.25,1019.21,5.27,233.66,3.7e-05,0.0,0.0,0.0,300
1269,21/02/2020,05:15,237322,289,13,5,1,0,2,274.99,94.43,1019.27,5.29,232.3,3.6e-05,0.0,0.0,0.0,315
1270,21/02/2020,05:30,237457,135,13,5,1,0,2,274.99,94.61,1019.33,5.3,230.93,3.4e-05,0.0,0.0,0.0,330
1271,21/02/2020,05:45,237587,130,13,5,1,0,2,275.01,94.75,1019.38,5.35,229.71,3.8e-05,0.0,0.0,0.0,345
1272,21/02/2020,06:00,237714,127,13,5,1,0,2,275.04,94.85,1019.42,5.43,228.63,4.6e-05,0.0,0.0,0.0,360
1273,21/02/2020,06:15,237817,103,13,5,1,0,2,275.08,94.94,1019.46,5.52,227.58,5.5e-05,0.0,0.0,0.0,375
1274,21/02/2020,06:30,237960,143,13,5,1,0,2,275.11,95.04,1019.51,5.6,226.57,6.3e-05,0.0,0.0,0.0,390
1275,21/02/2020,06:45,238078,118,13,5,1,0,2,275.25,94.64,1019.57,5.74,226.04,6.4e-05,0.0,0.0,0.0,405
1276,21/02/2020,07:00,238188,110,13,5,1,0,2,275.5,93.76,1019.67,5.93,225.98,5.7e-05,0.0,0.0,17.928,420
1277,21/02/2020,07:15,238294,106,13,5,1,0,2,275.76,92.88,1019.76,6.12,225.92,5.1e-05,0.0,0.0,130.215,435
1278,21/02/2020,07:30,238367,73,13,5,1,0,2,276.01,92.0,1019.85,6.3,225.86,4.4e-05,0.0,0.0,157.417,450
1279,21/02/2020,07:45,238432,65,13,5,1,0,2,276.34,90.91,1019.95,6.41,225.66,3.8e-05,0.0,0.0,157.544,465
1280,21/02/2020,08:00,238509,77,13,5,1,0,2,276.76,89.6,1020.06,6.42,225.29,3.1e-05,0.0,0.0,221.085,480
1281,21/02/2020,08:15,238600,91,13,5,1,0,2,277.18,88.3,1020.17,6.44,224.93,2.5e-05,0.0,0.0,288.724,495
1282,21/02/2020,08:30,238695,95,13,5,1,0,2,277.6,87.0,1020.28,6.46,224.57,1.9e-05,0.0,0.0,359.903,510
1283,21/02/2020,08:45,238796,101,13,5,1,0,2,278.12,85.07,1020.36,6.61,225.52,4.6e-05,0.0,0.0,448.086,525
1284,21/02/2020,09:00,238882,86,13,5,1,0,2,278.76,82.53,1020.42,6.9,227.63,0.000105,0.0,0.0,557.807,540
1285,21/02/2020,09:15,238929,47,13,5,1,0,2,279.39,80.08,1020.48,7.2,229.58,0.000163,0.0,0.0,675.552,555
1286,21/02/2020,09:30,238979,50,13,5,1,0,2,280.02,77.7,1020.53,7.5,231.36,0.000222,0.0,0.0,799.968,570
1287,21/02/2020,09:45,239059,80,13,5,1,0,2,280.59,75.27,1020.54,7.81,233.4,0.00034,0.0,0.0,893.846,585
1288,21/02/2020,10:00,239169,110,13,5,1,0,2,281.09,72.8,1020.49,8.12,235.66,0.000516,0.0,0.0,948.949,600
1289,21/02/2020,10:15,239250,81,13,5,1,0,2,281.59,70.42,1020.45,8.44,237.75,0.000692,0.0,0.0,998.375,615
1290,21/02/2020,10:30,239302,52,13,5,1,0,2,282.09,68.13,1020.4,8.77,239.69,0.000869,0.0,0.0,1041.927,630
1291,21/02/2020,10:45,239347,45,13,5,1,0,2,282.43,66.54,1020.33,9.0,240.31,0.001005,0.0,0.0,1069.36,645
1292,21/02/2020,11:00,239406,59,13,5,1,0,2,282.61,65.6,1020.23,9.12,239.75,0.001101,0.0,0.0,1079.618,660
1293,21/02/2020,11:15,239529,123,13,5,1,0,2,282.78,64.68,1020.12,9.23,239.19,0.001197,0.0,0.0,1082.642,675
1294,21/02/2020,11:30,239667,138,13,5,1,0,2,282.96,63.77,1020.02,9.35,238.66,0.001293,0.0,0.0,1078.698,690
1295,21/02/2020,11:45,239772,105,13,5,1,0,2,283.08,63.2,1019.91,9.45,238.28,0.001335,0.0,0.0,1058.05,705
1296,21/02/2020,12:00,239861,89,13,5,1,0,2,283.13,62.98,1019.79,9.55,238.07,0.001322,0.0,0.0,1020.851,720
1297,21/02/2020,12:15,239958,97,13,5,1,0,2,283.19,62.75,1019.68,9.64,237.86,0.001308,0.0,0.0,977.715,735
1298,21/02/2020,12:30,240104,146,13,5,1,0,2,283.24,62.53,1019.56,9.74,237.66,0.001295,0.0,0.0,929.367,750
1299,21/02/2020,12:45,240343,239,13,5,1,0,2,283.26,62.51,1019.47,9.79,237.64,0.001374,0.0,0.0,875.069,765
1300,21/02/2020,13:00,240507,164,13,5,1,0,2,283.23,62.7,1019.41,9.8,237.81,0.001546,0.0,0.0,815.654,780
1301,21/02/2020,13:15,240649,142,13,5,1,0,2,283.2,62.89,1019.35,9.81,237.98,0.001718,0.0,0.0,753.439,795
1302,21/02/2020,13:30,240787,138,13,5,1,0,2,283.17,63.07,1019.28,9.82,238.15,0.00189,0.0,0.0,689.247,810
1303,21/02/2020,13:45,240919,132,13,5,1,0,2,283.13,63.38,1019.23,9.77,238.13,0.001846,0.0,0.0,630.053,825
1304,21/02/2020,14:00,241072,153,13,5,1,0,2,283.07,63.8,1019.17,9.66,237.93,0.001585,0.0,0.0,575.9,840
1305,21/02/2020,14:15,241216,144,13,5,1,0,2,283.01,64.23,1019.12,9.55,237.72,0.001323,0.0,0.0,521.013,855
1306,21/02/2020,14:30,241341,125,13,5,1,0,2,282.95,64.66,1019.06,9.44,237.51,0.001062,0.0,0.0,465.981,870
1307,21/02/2020,14:45,241539,198,13,5,1,0,2,282.86,65.2,1018.99,9.28,236.98,0.000843,0.0,0.0,409.989,885
1308,21/02/2020,15:00,241667,128,13,5,1,0,2,282.74,65.85,1018.91,9.07,236.09,0.000666,0.0,0.0,353.928,900
1309,21/02/2020,15:15,241772,105,13,5,1,0,2,282.62,66.51,1018.82,8.86,235.16,0.000489,0.0,0.0,299.887,915
1310,21/02/2020,15:30,241888,116,13,5,1,0,2,282.51,67.18,1018.73,8.65,234.19,0.000312,0.0,0.0,248.431,930
1311,21/02/2020,15:45,242031,143,13,5,1,0,2,282.33,68.07,1018.66,8.46,233.27,0.000241,0.0,0.0,197.698,945
1312,21/02/2020,16:00,242167,136,13,5,1,0,2,282.11,69.19,1018.61,8.28,232.43,0.000275,0.0,0.0,149.279,960
1313,21/02/2020,16:15,242281,114,13,5,1,0,2,281.89,70.33,1018.56,8.11,231.55,0.00031,0.0,0.0,106.476,975
1314,21/02/2020,16:30,242361,80,13,5,1,0,2,281.67,71.49,1018.51,7.94,230.63,0.000344,0.0,0.0,69.793,990
1315,21/02/2020,16:45,242440,79,13,5,1,0,2,281.42,72.67,1018.53,7.84,230.03,0.000381,0.0,0.0,38.138,1005
1316,21/02/2020,17:00,242531,91,13,5,1,0,2,281.16,73.87,1018.62,7.79,229.78,0.00042,0.0,0.0,14.126,1020
1317,21/02/2020,17:15,242651,120,13,5,1,0,2,280.9,75.08,1018.7,7.75,229.52,0.000459,0.0,0.0,0.1248,1035
1318,21/02/2020,17:30,242772,121,13,5,1,0,2,280.63,76.32,1018.79,7.7,229.26,0.000498,0.0,0.0,0.0,1050
1319,21/02/2020,17:45,242871,99,13,5,1,0,2,280.45,77.16,1018.88,7.71,228.99,0.000502,0.0,0.0,0.0,1065
1320,21/02/2020,18:00,242992,121,13,5,1,0,2,280.36,77.58,1018.98,7.78,228.73,0.000471,0.0,0.0,0.0,1080
1321,21/02/2020,18:15,243119,127,13,5,1,0,2,280.26,78.0,1019.07,7.85,228.46,0.000439,0.0,0.0,0.0,1095
1322,21/02/2020,18:30,243251,132,13,5,1,0,2,280.16,78.43,1019.16,7.91,228.2,0.000408,0.0,0.0,0.0,1110
1323,21/02/2020,18:45,243432,181,13,5,1,0,2,280.08,78.74,1019.23,7.98,227.9,0.000378,0.0,0.0,0.0,1125
1324,21/02/2020,19:00,243641,209,13,5,1,0,2,280.01,78.93,1019.26,8.05,227.55,0.000347,0.0,0.0,0.0,1140
1325,21/02/2020,19:15,243832,191,13,5,1,0,2,279.94,79.12,1019.3,8.12,227.2,0.000317,0.0,0.0,0.0,1155
1326,21/02/2020,19:30,243992,160,13,5,1,0,2,279.88,79.32,1019.34,8.19,226.87,0.000287,0.0,0.0,0.0,1170
1327,21/02/2020,19:45,244130,138,13,5,1,0,2,279.8,79.63,1019.32,8.27,226.26,0.000249,0.0,0.0,0.0,1185
1328,21/02/2020,20:00,244276,146,13,5,1,0,2,279.7,80.07,1019.25,8.36,225.4,0.000203,0.0,0.0,0.0,1200
1329,21/02/2020,20:15,244632,356,13,5,1,0,2,279.61,80.52,1019.18,8.45,224.56,0.000158,0.0,0.0,0.0,1215
1330,21/02/2020,20:30,245098,466,13,5,1,0,2,279.51,80.96,1019.12,8.55,223.74,0.000112,0.0,0.0,0.0,1230
1331,21/02/2020,20:45,245550,452,13,5,1,0,2,279.37,81.66,1019.0,8.56,222.58,7.9e-05,0.0,0.0,0.0,1245
1332,21/02/2020,21:00,245927,377,13,5,1,0,2,279.18,82.63,1018.84,8.5,221.07,6e-05,0.0,0.0,0.0,1260
1333,21/02/2020,21:15,246311,384,13,5,1,0,2,278.99,83.6,1018.67,8.44,219.53,4e-05,0.0,0.0,0.0,1275
1334,21/02/2020,21:30,246526,215,13,5,1,0,2,278.8,84.59,1018.5,8.39,217.98,2e-05,0.0,0.0,0.0,1290
1335,21/02/2020,21:45,246671,145,13,5,1,0,2,278.59,85.69,1018.35,8.3,216.54,1e-05,0.0,0.0,0.0,1305
1336,21/02/2020,22:00,246815,144,13,5,1,0,2,278.35,86.9,1018.2,8.17,215.19,8e-06,0.0,0.0,0.0,1320
1337,21/02/2020,22:15,246919,104,13,5,1,0,2,278.11,88.12,1018.06,8.04,213.81,7e-06,0.0,0.0,0.0,1335
