,Date,Hour,Index(Wh),Consumption(Wh),Day,Weekend,Week,Month,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation,Minutes
33200,12/05/2021,20:00,3390979,71,3,0,20,5,10.85,76.98,1003.46,2.21,128.61,9e-06,0.0,0.0,0.0,1200
33201,12/05/2021,20:15,3391042,63,3,0,20,5,10.55,77.92,1003.42,2.32,127.17,9e-06,0.0,0.0,0.0,1215
33202,12/05/2021,20:30,3391108,66,3,0,20,5,10.25,78.87,1003.37,2.42,125.86,9e-06,0.0,0.0,0.0,1230
33203,12/05/2021,20:45,3391183,75,3,0,20,5,9.99,79.69,1003.31,2.52,125.43,9e-06,0.0,0.0,0.0,1245
33204,12/05/2021,21:00,3391251,68,3,0,20,5,9.76,80.38,1003.23,2.59,125.78,1e-05,0.0,0.0,0.0,1260
33205,12/05/2021,21:15,3391303,52,3,0,20,5,9.53,81.08,1003.15,2.67,126.1,1e-05,0.0,0.0,0.0,1275
33206,12/05/2021,21:30,3391356,53,3,0,20,5,9.3,81.78,1003.07,2.75,126.41,1.1e-05,0.0,0.0,0.0,1290
33207,12/05/2021,21:45,3391410,54,3,0,20,5,9.11,82.39,1003.0,2.81,127.04,1.4e-05,0.0,0.0,0.0,1305
33208,12/05/2021,22:00,3391471,61,3,0,20,5,8.96,82.89,1002.94,2.84,128.01,2e-05,0.0,0.0,0.0,1320
33209,12/05/2021,22:15,3391520,49,3,0,20,5,8.8,83.4,1002.87,2.88,128.94,2.6e-05,0.0,0.0,0.0,1335
33210,12/05/2021,22:30,3391571,51,3,0,20,5,8.65,83.91,1002.81,2.92,129.85,3.2e-05,0.0,0.0,0.0,1350
33211,12/05/2021,22:45,3391612,41,3,0,20,5,8.54,84.35,1002.73,2.94,130.83,5.4e-05,0.0,0.0,0.0,1365
33212,12/05/2021,23:00,3391655,43,3,0,20,5,8.48,84.7,1002.64,2.95,131.89,9.2e-05,0.0,0.0,0.0,1380
33213,12/05/2021,23:15,3391700,45,3,0,20,5,8.42,85.06,1002.54,2.97,132.94,0.00013,0.0,0.0,0.0,1395
33214,12/05/2021,23:30,3391752,52,3,0,20,5,8.36,85.41,1002.45,2.98,133.97,0.000168,0.0,0.0,0.0,1410
33215,12/05/2021,23:45,3391802,50,3,0,20,5,8.31,85.72,1002.36,3.0,134.93,0.000219,0.0,0.0,0.0,1425
33216,13/05/2021,00:00,3391852,50,4,0,20,5,8.27,85.98,1002.28,3.03,135.81,0.000282,0.0,0.0,0.0,0
33217,13/05/2021,00:15,3391900,48,4,0,20,5,8.24,86.23,1002.2,3.06,136.66,0.000345,0.0,0.0,0.0,15
33218,13/05/2021,00:30,3391943,43,4,0,20,5,8.2,86.49,1002.12,3.09,137.51,0.000409,0.0,0.0,0.0,30
33219,13/05/2021,00:45,3391983,40,4,0,20,5,8.19,86.64,1002.03,3.13,138.17,0.000643,0.0,0.0,0.0,45
33220,13/05/2021,01:00,3392027,44,4,0,20,5,8.2,86.68,1001.94,3.18,138.66,0.001049,0.0,0.0,0.0,60
33221,13/05/2021,01:15,3392082,55,4,0,20,5,8.22,86.72,1001.85,3.23,139.14,0.001454,0.0,0.0,0.0,75
33222,13/05/2021,01:30,3392112,30,4,0,20,5,8.23,86.77,1001.76,3.29,139.59,0.00186,0.0,0.0,0.0,90
33223,13/05/2021,01:45,3392134,22,4,0,20,5,8.25,86.8,1001.68,3.35,139.98,0.002717,0.0,0.0,0.0,105
33224,13/05/2021,02:00,3392157,23,4,0,20,5,8.26,86.83,1001.6,3.42,140.28,0.004025,0.0,0.0,0.0,120
33225,13/05/2021,02:15,3392187,30,4,0,20,5,8.27,86.86,1001.53,3.5,140.57,0.005332,0.0,0.0,0.0,135
33226,13/05/2021,02:30,3392218,31,4,0,20,5,8.29,86.88,1001.46,3.57,140.85,0.00664,0.0,0.0,0.0,150
33227,13/05/2021,02:45,3392239,21,4,0,20,5,8.27,87.07,1001.37,3.59,141.24,0.00722,0.0,0.0,0.0,165
33228,13/05/2021,03:00,3392263,24,4,0,20,5,8.21,87.43,1001.28,3.56,141.75,0.007071,0.0,0.0,0.0,180
33229,13/05/2021,03:15,3392288,25,4,0,20,5,8.15,87.79,1001.19,3.52,142.28,0.006922,0.0,0.0,0.0,195
33230,13/05/2021,03:30,3392335,47,4,0,20,5,8.09,88.15,1001.09,3.49,142.81,0.006773,0.0,0.0,0.0,210
33231,13/05/2021,03:45,3392381,46,4,0,20,5,8.06,88.37,1001.01,3.46,143.45,0.006612,0.0,0.0,0.0,225
33232,13/05/2021,04:00,3392424,43,4,0,20,5,8.06,88.43,1000.94,3.45,144.17,0.006438,0.0,0.0,0.0,240
33233,13/05/2021,04:15,3392466,42,4,0,20,5,8.06,88.5,1000.86,3.43,144.9,0.006264,0.0,0.0,0.1702,255
33234,13/05/2021,04:30,3392516,50,4,0,20,5,8.06,88.56,1000.79,3.42,145.64,0.00609,0.0,0.0,19.325,270
33235,13/05/2021,04:45,3392562,46,4,0,20,5,8.16,88.22,1000.73,3.46,146.39,0.006794,0.0,0.0,47.911,285
33236,13/05/2021,05:00,3392604,42,4,0,20,5,8.36,87.47,1000.7,3.57,147.12,0.008376,0.0,0.0,82.332,300
33237,13/05/2021,05:15,3392645,41,4,0,20,5,8.56,86.72,1000.65,3.67,147.8,0.009959,0.0,0.0,123.82,315
33238,13/05/2021,05:30,3392677,32,4,0,20,5,8.76,85.98,1000.62,3.78,148.45,0.011541,0.0,0.0,172.373,330
33239,13/05/2021,05:45,3392711,34,4,0,20,5,8.99,85.39,1000.6,3.78,149.55,0.013746,0.0,0.0,217.45,345
33240,13/05/2021,06:00,3392736,25,4,0,20,5,9.24,84.94,1000.61,3.68,151.2,0.016572,0.0,0.0,253.527,360
33241,13/05/2021,06:15,3392760,24,4,0,20,5,9.49,84.47,1000.62,3.58,152.94,0.019399,0.0,0.0,289.125,375
33242,13/05/2021,06:30,3392783,23,4,0,20,5,9.74,84.01,1000.64,3.48,154.78,0.022225,0.0,0.0,324.086,390
33243,13/05/2021,06:45,3392816,33,4,0,20,5,10.02,83.37,1000.65,3.4,157.71,0.025077,0.0,0.0,358.142,405
33244,13/05/2021,07:00,3392843,27,4,0,20,5,10.34,82.58,1000.66,3.35,161.74,0.027955,0.0,0.0,391.109,420
33245,13/05/2021,07:15,3392866,23,4,0,20,5,10.66,81.79,1000.67,3.32,165.87,0.030832,0.0,0.0,422.956,435
33246,13/05/2021,07:30,3392897,31,4,0,20,5,10.97,81.0,1000.68,3.3,170.06,0.03371,0.0,0.0,453.551,450
33247,13/05/2021,07:45,3392947,50,4,0,20,5,11.23,80.32,1000.68,3.3,174.26,0.03617,0.0,0.0,485.61,465
33248,13/05/2021,08:00,3392999,52,4,0,20,5,11.43,79.77,1000.67,3.31,178.43,0.038213,0.0,0.0,519.561,480
33249,13/05/2021,08:15,3393132,133,4,0,20,5,11.63,79.22,1000.66,3.34,182.54,0.040255,0.0,0.0,552.594,495
33250,13/05/2021,08:30,3393371,239,4,0,20,5,11.84,78.68,1000.65,3.39,186.57,0.042297,0.0,0.0,584.557,510
33251,13/05/2021,08:45,3393458,87,4,0,20,5,12.0,78.17,1000.64,3.43,190.0,0.044262,0.0,0.0,623.598,525
33252,13/05/2021,09:00,3393519,61,4,0,20,5,12.12,77.7,1000.62,3.46,192.88,0.046149,0.0,0.0,670.616,540
33253,13/05/2021,09:15,3393576,57,4,0,20,5,12.24,77.24,1000.61,3.5,195.71,0.048036,0.0,0.0,717.403,555
33254,13/05/2021,09:30,3393815,239,4,0,20,5,12.36,76.78,1000.59,3.55,198.47,0.049923,0.0,0.0,763.673,570
33255,13/05/2021,09:45,3394006,191,4,0,20,5,12.48,76.22,1000.6,3.61,200.84,0.052166,0.0,0.0,805.98,585
33256,13/05/2021,10:00,3394111,105,4,0,20,5,12.61,75.55,1000.62,3.68,202.85,0.054763,0.0,0.0,843.788,600
33257,13/05/2021,10:15,3394316,205,4,0,20,5,12.73,74.9,1000.64,3.76,204.77,0.057361,0.0,0.0,879.923,615
33258,13/05/2021,10:30,3394732,416,4,0,20,5,12.86,74.25,1000.66,3.84,206.62,0.059958,0.0,0.0,914.15,630
33259,13/05/2021,10:45,3394785,53,4,0,20,5,13.04,73.28,1000.69,3.91,208.24,0.061207,0.0,0.0,974.757,645
33260,13/05/2021,11:00,3394877,92,4,0,20,5,13.26,72.01,1000.71,3.98,209.66,0.061105,0.0,0.0,1062.548,660
33261,13/05/2021,11:15,3395068,191,4,0,20,5,13.49,70.76,1000.74,4.05,211.04,0.061004,0.0,0.0,1148.698,675
33262,13/05/2021,11:30,3395190,122,4,0,20,5,13.71,69.53,1000.76,4.12,212.36,0.060903,0.0,0.0,1232.471,690
33263,13/05/2021,11:45,3395246,56,4,0,20,5,13.94,68.11,1000.78,4.15,213.4,0.056781,0.0,0.0,1308.697,705
33264,13/05/2021,12:00,3395310,64,4,0,20,5,14.16,66.52,1000.79,4.15,214.19,0.048638,0.0,0.0,1376.66,720
33265,13/05/2021,12:15,3395392,82,4,0,20,5,14.38,64.96,1000.79,4.15,214.97,0.040495,0.0,0.0,1440.163,735
33266,13/05/2021,12:30,3395480,88,4,0,20,5,14.6,63.43,1000.8,4.16,215.75,0.032352,0.0,0.0,1498.602,750
33267,13/05/2021,12:45,3395560,80,4,0,20,5,14.78,62.14,1000.79,4.11,216.66,0.027046,0.0,0.0,1527.76,765
33268,13/05/2021,13:00,3395637,77,4,0,20,5,14.93,61.08,1000.76,4.03,217.73,0.024576,0.0,0.0,1527.989,780
33269,13/05/2021,13:15,3395731,94,4,0,20,5,15.07,60.04,1000.73,3.94,218.84,0.022106,0.0,0.0,1523.059,795
33270,13/05/2021,13:30,3396216,485,4,0,20,5,15.21,59.01,1000.7,3.86,220.0,0.019636,0.0,0.0,1512.899,810
33271,13/05/2021,13:45,3396480,264,4,0,20,5,15.31,58.21,1000.67,3.76,221.22,0.017634,0.0,0.0,1490.889,825
33272,13/05/2021,14:00,3396639,159,4,0,20,5,15.37,57.64,1000.65,3.65,222.51,0.0161,0.0,0.0,1457.519,840
33273,13/05/2021,14:15,3396725,86,4,0,20,5,15.43,57.07,1000.62,3.55,223.88,0.014565,0.0,0.0,1419.637,855
33274,13/05/2021,14:30,3396795,70,4,0,20,5,15.49,56.51,1000.6,3.44,225.33,0.013031,0.0,0.0,1377.381,870
33275,13/05/2021,14:45,3396874,79,4,0,20,5,15.5,56.17,1000.59,3.35,226.74,0.011958,0.0,0.0,1324.24,885
33276,13/05/2021,15:00,3396936,62,4,0,20,5,15.46,56.04,1000.58,3.25,228.1,0.011347,0.0,0.0,1261.222,900
33277,13/05/2021,15:15,3396995,59,4,0,20,5,15.42,55.92,1000.57,3.16,229.54,0.010736,0.0,0.0,1195.558,915
33278,13/05/2021,15:30,3397107,112,4,0,20,5,15.39,55.79,1000.56,3.07,231.07,0.010124,0.0,0.0,1127.559,930
33279,13/05/2021,15:45,3397180,73,4,0,20,5,15.32,55.85,1000.56,2.97,232.48,0.009303,0.0,0.0,1053.517,945
33280,13/05/2021,16:00,3397233,53,4,0,20,5,15.22,56.09,1000.58,2.86,233.78,0.00827,0.0,0.0,974.5,960
33281,13/05/2021,16:15,3397256,23,4,0,20,5,15.13,56.34,1000.59,2.76,235.19,0.007238,0.0,0.0,895.145,975
33282,13/05/2021,16:30,3397298,42,4,0,20,5,15.03,56.58,1000.6,2.65,236.7,0.006206,0.0,0.0,815.828,990
33283,13/05/2021,16:45,3397396,98,4,0,20,5,14.89,57.37,1000.62,2.51,238.25,0.005371,0.0,0.0,722.32,1005
33284,13/05/2021,17:00,3398121,725,4,0,20,5,14.7,58.72,1000.65,2.33,239.9,0.004734,0.0,0.0,619.015,1020
33285,13/05/2021,17:15,3398603,482,4,0,20,5,14.52,60.09,1000.68,2.16,241.83,0.004097,0.0,0.0,522.288,1035
33286,13/05/2021,17:30,3398690,87,4,0,20,5,14.33,61.49,1000.72,1.98,244.1,0.00346,0.0,0.0,432.546,1050
33287,13/05/2021,17:45,3399208,518,4,0,20,5,14.09,63.65,1000.75,1.8,246.85,0.002987,0.0,0.0,358.007,1065
33288,13/05/2021,18:00,3399323,115,4,0,20,5,13.78,66.62,1000.78,1.62,250.28,0.002678,0.0,0.0,295.344,1080
33289,13/05/2021,18:15,3399395,72,4,0,20,5,13.47,69.68,1000.82,1.44,254.59,0.002369,0.0,0.0,235.712,1095
33290,13/05/2021,18:30,3399448,53,4,0,20,5,13.16,72.85,1000.85,1.27,260.06,0.00206,0.0,0.0,179.312,1110
33291,13/05/2021,18:45,3399493,45,4,0,20,5,12.87,73.92,1000.9,1.13,267.23,0.001762,0.0,0.0,126.055,1125
33292,13/05/2021,19:00,3399562,69,4,0,20,5,12.59,72.77,1000.96,1.03,276.21,0.001475,0.0,0.0,76.39,1140
33293,13/05/2021,19:15,3399687,125,4,0,20,5,12.32,71.56,1001.01,0.96,286.81,0.001188,0.0,0.0,30.796,1155
33294,13/05/2021,19:30,3399750,63,4,0,20,5,12.04,70.28,1001.07,0.93,298.64,0.000902,0.0,0.0,0.1081,1170
33295,13/05/2021,19:45,3399811,61,4,0,20,5,11.86,69.61,1001.13,0.88,310.17,0.000706,0.0,0.0,0.0,1185
33296,13/05/2021,20:00,3399884,73,4,0,20,5,11.76,69.61,1001.18,0.82,322.41,0.0006,0.0,0.0,0.0,1200
33297,13/05/2021,20:15,3399961,77,4,0,20,5,11.67,69.6,1001.24,0.81,335.78,0.000495,0.0,0.0,0.0,1215
33298,13/05/2021,20:30,3400027,66,4,0,20,5,11.58,69.59,1001.29,0.84,348.95,0.000389,0.0,0.0,0.0,1230
33299,13/05/2021,20:45,3400093,66,4,0,20,5,11.44,70.22,1001.32,0.86,1.24,0.000322,0.0,0.0,0.0,1245
33300,13/05/2021,21:00,3400156,63,4,0,20,5,11.25,71.48,1001.32,0.88,13.6,0.000292,0.0,0.0,0.0,1260
33301,13/05/2021,21:15,3400233,77,4,0,20,5,11.07,72.78,1001.31,0.93,25.02,0.000262,0.0,0.0,0.0,1275
33302,13/05/2021,21:30,3400314,81,4,0,20,5,10.89,74.09,1001.31,1.02,34.84,0.000232,0.0,0.0,0.0,1290
33303,13/05/2021,21:45,3400389,75,4,0,20,5,10.68,75.37,1001.28,1.09,43.53,0.000209,0.0,0.0,0.0,1305
33304,13/05/2021,22:00,3400470,81,4,0,20,5,10.46,76.63,1001.24,1.16,51.71,0.000194,0.0,0.0,0.0,1320
33305,13/05/2021,22:15,3400548,78,4,0,20,5,10.24,77.92,1001.2,1.25,58.85,0.000178,0.0,0.0,0.0,1335
33306,13/05/2021,22:30,3400625,77,4,0,20,5,10.02,79.22,1001.16,1.36,64.94,0.000163,0.0,0.0,0.0,1350
33307,13/05/2021,22:45,3400699,74,4,0,20,5,9.79,80.49,1001.11,1.45,70.83,0.000155,0.0,0.0,0.0,1365
33308,13/05/2021,23:00,3400766,67,4,0,20,5,9.56,81.7,1001.04,1.51,76.84,0.000154,0.0,0.0,0.0,1380
33309,13/05/2021,23:15,3400814,48,4,0,20,5,9.32,82.94,1000.98,1.59,82.29,0.000153,0.0,0.0,0.0,1395
33310,13/05/2021,23:30,3400858,44,4,0,20,5,9.09,84.21,1000.92,1.69,87.17,0.000153,0.0,0.0,0.0,1410
33311,13/05/2021,23:45,3400883,25,4,0,20,5,8.9,85.22,1000.85,1.76,91.93,0.000175,0.0,0.0,0.0,1425
33312,14/05/2021,00:00,3400905,22,5,0,20,5,8.75,85.98,1000.78,1.8,96.84,0.00022,0.0,0.0,0.0,0
33313,14/05/2021,00:15,3400927,22,5,0,20,5,8.6,86.74,1000.71,1.85,101.49,0.000266,0.0,0.0,0.0,15
33314,14/05/2021,00:30,3400958,31,5,0,20,5,8.45,87.51,1000.64,1.91,105.87,0.000311,0.0,0.0,0.0,30
33315,14/05/2021,00:45,3400988,30,5,0,20,5,8.32,88.15,1000.57,1.95,110.06,0.000389,0.0,0.0,0.0,45
33316,14/05/2021,01:00,3401010,22,5,0,20,5,8.21,88.66,1000.51,1.96,114.3,0.000499,0.0,0.0,0.0,60
33317,14/05/2021,01:15,3401033,23,5,0,20,5,8.11,89.17,1000.46,1.97,118.49,0.000608,0.0,0.0,0.0,75
33318,14/05/2021,01:30,3401059,26,5,0,20,5,8.01,89.69,1000.4,2.0,122.57,0.000718,0.0,0.0,0.0,90
33319,14/05/2021,01:45,3401110,51,5,0,20,5,7.9,90.23,1000.36,2.01,126.29,0.000808,0.0,0.0,0.0,105
33320,14/05/2021,02:00,3401154,44,5,0,20,5,7.79,90.79,1000.34,2.01,129.75,0.000878,0.0,0.0,0.0,120
33321,14/05/2021,02:15,3401196,42,5,0,20,5,7.68,91.36,1000.32,2.01,133.22,0.000948,0.0,0.0,0.0,135
33322,14/05/2021,02:30,3401238,42,5,0,20,5,7.58,91.93,1000.3,2.02,136.68,0.001017,0.0,0.0,0.0,150
33323,14/05/2021,02:45,3401288,50,5,0,20,5,7.49,92.47,1000.3,2.01,139.96,0.001066,0.0,0.0,0.0,165
33324,14/05/2021,03:00,3401334,46,5,0,20,5,7.42,92.97,1000.31,2.0,143.13,0.001095,0.0,0.0,0.0,180
33325,14/05/2021,03:15,3401375,41,5,0,20,5,7.35,93.48,1000.32,1.99,146.33,0.001123,0.0,0.0,0.0,195
33326,14/05/2021,03:30,3401416,41,5,0,20,5,7.28,93.99,1000.33,1.99,149.54,0.001151,0.0,0.0,0.0,210
33327,14/05/2021,03:45,3401447,31,5,0,20,5,7.26,94.43,1000.36,1.98,152.41,0.001796,0.0,0.0,0.0,225
33328,14/05/2021,04:00,3401482,35,5,0,20,5,7.3,94.78,1000.4,1.94,155.01,0.003056,0.0,0.0,0.0,240
33329,14/05/2021,04:15,3401506,24,5,0,20,5,7.34,95.13,1000.43,1.92,157.69,0.004317,0.0,0.0,0.3151,255
33330,14/05/2021,04:30,3401529,23,5,0,20,5,7.38,95.48,1000.47,1.89,160.44,0.005578,0.0,0.0,27.662,270
33331,14/05/2021,04:45,3401552,23,5,0,20,5,7.63,94.95,1000.52,1.89,163.09,0.00686,0.0,0.0,65.611,285
33332,14/05/2021,05:00,3401583,31,5,0,20,5,8.08,93.54,1000.56,1.9,165.55,0.008162,0.0,0.0,111.057,300
33333,14/05/2021,05:15,3401613,30,5,0,20,5,8.54,92.14,1000.61,1.91,167.98,0.009465,0.0,0.0,165.757,315
33334,14/05/2021,05:30,3401635,22,5,0,20,5,9.0,90.74,1000.65,1.93,170.37,0.010768,0.0,0.0,229.708,330
33335,14/05/2021,05:45,3401666,31,5,0,20,5,9.43,89.16,1000.71,1.92,171.9,0.016346,0.0,0.0,297.56,345
33336,14/05/2021,06:00,3401715,49,5,0,20,5,9.86,87.39,1000.77,1.88,172.64,0.0262,0.0,0.0,366.478,360
33337,14/05/2021,06:15,3401768,53,5,0,20,5,10.28,85.67,1000.83,1.84,173.41,0.036054,0.0,0.0,440.613,375
33338,14/05/2021,06:30,3401810,42,5,0,20,5,10.7,83.98,1000.89,1.8,174.21,0.045907,0.0,0.0,519.692,390
33339,14/05/2021,06:45,3401851,41,5,0,20,5,11.09,82.19,1000.95,1.76,175.24,0.054153,0.0,0.0,587.009,405
33340,14/05/2021,07:00,3401891,40,5,0,20,5,11.45,80.31,1000.99,1.71,176.51,0.06079,0.0,0.0,637.404,420
33341,14/05/2021,07:15,3401940,49,5,0,20,5,11.8,78.48,1001.03,1.67,177.85,0.067428,0.0,0.0,685.435,435
33342,14/05/2021,07:30,3401987,47,5,0,20,5,12.16,76.7,1001.07,1.62,179.27,0.074065,0.0,0.0,730.905,450
33343,14/05/2021,07:45,3402014,27,5,0,20,5,12.43,75.37,1001.1,1.58,180.73,0.080152,0.0,0.0,779.919,465
33344,14/05/2021,08:00,3402038,24,5,0,20,5,12.6,74.47,1001.12,1.53,182.25,0.085689,0.0,0.0,833.51,480
33345,14/05/2021,08:15,3402118,80,5,0,20,5,12.77,73.58,1001.15,1.48,183.86,0.091225,0.0,0.0,885.567,495
33346,14/05/2021,08:30,3402216,98,5,0,20,5,12.94,72.71,1001.17,1.44,185.58,0.096762,0.0,0.0,935.851,510
33347,14/05/2021,08:45,3402250,34,5,0,20,5,13.09,71.9,1001.21,1.38,186.91,0.097526,0.0,0.0,972.739,525
33348,14/05/2021,09:00,3402281,31,5,0,20,5,13.2,71.16,1001.24,1.32,187.83,0.093519,0.0,0.0,994.583,540
33349,14/05/2021,09:15,3402322,41,5,0,20,5,13.32,70.42,1001.28,1.26,188.83,0.089512,0.0,0.0,1012.247,555
33350,14/05/2021,09:30,3402395,73,5,0,20,5,13.43,69.69,1001.32,1.2,189.95,0.085504,0.0,0.0,1025.733,570
33351,14/05/2021,09:45,3402485,90,5,0,20,5,13.52,69.05,1001.36,1.14,190.88,0.08226,0.0,0.0,1029.676,585
33352,14/05/2021,10:00,3402691,206,5,0,20,5,13.59,68.52,1001.38,1.08,191.59,0.079779,0.0,0.0,1023.711,600
33353,14/05/2021,10:15,3402931,240,5,0,20,5,13.66,67.98,1001.41,1.02,192.37,0.077298,0.0,0.0,1013.243,615
33354,14/05/2021,10:30,3403111,180,5,0,20,5,13.73,67.45,1001.44,0.97,193.25,0.074817,0.0,0.0,998.465,630
33355,14/05/2021,10:45,3403209,98,5,0,20,5,13.81,66.92,1001.45,0.91,193.55,0.073232,0.0,0.0,999.997,645
33356,14/05/2021,11:00,3403266,57,5,0,20,5,13.9,66.38,1001.46,0.85,193.15,0.072543,0.0,0.0,1018.811,660
33357,14/05/2021,11:15,3403324,58,5,0,20,5,14.0,65.86,1001.46,0.8,192.69,0.071853,0.0,0.0,1034.696,675
33358,14/05/2021,11:30,3403400,76,5,0,20,5,14.1,65.34,1001.46,0.74,192.17,0.071164,0.0,0.0,1047.55,690
33359,14/05/2021,11:45,3403790,390,5,0,20,5,14.2,64.85,1001.46,0.69,192.4,0.070842,0.0,0.0,1067.396,705
33360,14/05/2021,12:00,3404187,397,5,0,20,5,14.3,64.39,1001.47,0.65,193.55,0.070889,0.0,0.0,1094.148,720
33361,14/05/2021,12:15,3404479,292,5,0,20,5,14.41,63.94,1001.48,0.61,194.87,0.070935,0.0,0.0,1117.474,735
33362,14/05/2021,12:30,3404627,148,5,0,20,5,14.52,63.5,1001.49,0.57,196.38,0.070982,0.0,0.0,1137.143,750
33363,14/05/2021,12:45,3404808,181,5,0,20,5,14.61,63.16,1001.5,0.53,200.74,0.071264,0.0,0.0,1151.011,765
33364,14/05/2021,13:00,3404893,85,5,0,20,5,14.68,62.93,1001.51,0.5,208.36,0.071782,0.0,0.0,1158.956,780
33365,14/05/2021,13:15,3404937,44,5,0,20,5,14.75,62.7,1001.51,0.49,216.59,0.072299,0.0,0.0,1162.786,795
33366,14/05/2021,13:30,3404986,49,5,0,20,5,14.82,62.47,1001.52,0.49,225.14,0.072817,0.0,0.0,1162.38,810
33367,14/05/2021,13:45,3405052,66,5,0,20,5,14.85,62.39,1001.54,0.49,236.23,0.073286,0.0,0.0,1139.84,825
33368,14/05/2021,14:00,3405131,79,5,0,20,5,14.84,62.48,1001.57,0.52,249.17,0.073707,0.0,0.0,1096.464,840
33369,14/05/2021,14:15,3405201,70,5,0,20,5,14.82,62.57,1001.59,0.57,260.37,0.074127,0.0,0.0,1050.709,855
33370,14/05/2021,14:30,3405270,69,5,0,20,5,14.81,62.65,1001.62,0.63,269.5,0.074548,0.0,0.0,1002.83,870
33371,14/05/2021,14:45,3405333,63,5,0,20,5,14.77,62.85,1001.65,0.73,279.14,0.07177,0.0,0.0,955.764,885
33372,14/05/2021,15:00,3405402,69,5,0,20,5,14.71,63.17,1001.69,0.85,288.3,0.065794,0.0,0.0,909.446,900
33373,14/05/2021,15:15,3405478,76,5,0,20,5,14.65,63.48,1001.73,1.0,294.96,0.059817,0.0,0.0,861.321,915
33374,14/05/2021,15:30,3405542,64,5,0,20,5,14.58,63.8,1001.77,1.15,299.9,0.05384,0.0,0.0,811.621,930
33375,14/05/2021,15:45,3405606,64,5,0,20,5,14.47,64.33,1001.8,1.31,304.94,0.048082,0.0,0.0,739.147,945
33376,14/05/2021,16:00,3405653,47,5,0,20,5,14.31,65.08,1001.82,1.47,310.05,0.042543,0.0,0.0,648.069,960
33377,14/05/2021,16:15,3405709,56,5,0,20,5,14.15,65.84,1001.84,1.64,314.11,0.037004,0.0,0.0,561.6,975
33378,14/05/2021,16:30,3405763,54,5,0,20,5,13.99,66.61,1001.86,1.81,317.4,0.031465,0.0,0.0,480.212,990
33379,14/05/2021,16:45,3405827,64,5,0,20,5,13.82,67.73,1001.88,1.94,320.65,0.026757,0.0,0.0,418.707,1005
33380,14/05/2021,17:00,3405896,69,5,0,20,5,13.64,69.21,1001.9,2.02,324.12,0.022879,0.0,0.0,373.511,1020
33381,14/05/2021,17:15,3406043,147,5,0,20,5,13.45,70.72,1001.93,2.11,327.32,0.019001,0.0,0.0,329.155,1035
33382,14/05/2021,17:30,3406139,96,5,0,20,5,13.27,72.26,1001.95,2.2,330.25,0.015122,0.0,0.0,285.828,1050
33383,14/05/2021,17:45,3406216,77,5,0,20,5,13.03,74.08,1001.98,2.25,332.0,0.012257,0.0,0.0,239.687,1065
33384,14/05/2021,18:00,3406281,65,5,0,20,5,12.74,76.21,1002.02,2.25,332.76,0.010404,0.0,0.0,192.716,1080
33385,14/05/2021,18:15,3406358,77,5,0,20,5,12.46,78.4,1002.06,2.25,333.52,0.008551,0.0,0.0,149.686,1095
33386,14/05/2021,18:30,3406434,76,5,0,20,5,12.17,80.64,1002.09,2.25,334.28,0.006698,0.0,0.0,110.712,1110
33387,14/05/2021,18:45,3406565,131,5,0,20,5,11.87,82.42,1002.14,2.26,334.96,0.005591,0.0,0.0,75.892,1125
33388,14/05/2021,19:00,3406652,87,5,0,20,5,11.55,83.71,1002.2,2.27,335.55,0.00523,0.0,0.0,45.252,1140
33389,14/05/2021,19:15,3406801,149,5,0,20,5,11.22,85.02,1002.25,2.28,336.14,0.004869,0.0,0.0,18.782,1155
33390,14/05/2021,19:30,3406916,115,5,0,20,5,10.9,86.36,1002.31,2.3,336.72,0.004508,0.0,0.0,0.1109,1170
33391,14/05/2021,19:45,3407402,486,5,0,20,5,10.65,87.34,1002.37,2.33,337.04,0.004384,0.0,0.0,0.0,1185
33392,14/05/2021,20:00,3407676,274,5,0,20,5,10.47,87.96,1002.42,2.39,337.1,0.004496,0.0,0.0,0.0,1200
33393,14/05/2021,20:15,3407861,185,5,0,20,5,10.29,88.58,1002.48,2.45,337.16,0.004609,0.0,0.0,0.0,1215
33394,14/05/2021,20:30,3407969,108,5,0,20,5,10.11,89.21,1002.54,2.51,337.22,0.004721,0.0,0.0,0.0,1230
33395,14/05/2021,20:45,3408039,70,5,0,20,5,9.95,89.8,1002.55,2.52,336.71,0.00511,0.0,0.0,0.0,1245
33396,14/05/2021,21:00,3408105,66,5,0,20,5,9.79,90.36,1002.51,2.49,335.62,0.005775,0.0,0.0,0.0,1260
33397,14/05/2021,21:15,3408167,62,5,0,20,5,9.64,90.91,1002.48,2.46,334.51,0.00644,0.0,0.0,0.0,1275
33398,14/05/2021,21:30,3408224,57,5,0,20,5,9.49,91.47,1002.45,2.43,333.36,0.007104,0.0,0.0,0.0,1290
33399,14/05/2021,21:45,3408279,55,5,0,20,5,9.35,91.92,1002.41,2.34,332.21,0.00746,0.0,0.0,0.0,1305
33400,14/05/2021,22:00,3408327,48,5,0,20,5,9.23,92.26,1002.36,2.21,330.97,0.007505,0.0,0.0,0.0,1320
33401,14/05/2021,22:15,3408377,50,5,0,20,5,9.11,92.59,1002.32,2.08,329.59,0.007551,0.0,0.0,0.0,1335
