,Date,Hour,Minutes,Index(Wh),Consumption(Wh),Day,Weekend,Week,Month,Day of year,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation
6580,08/08/2020,13:00,780,1268324,48,6,1,32,8,221,32.98,35.32,1012.74,1.25,234.4,6.00E-06,0,0,1570.664
6581,08/08/2020,13:15,795,1268384,60,6,1,32,8,221,33,35.24,1012.69,1.18,241.94,8.00E-06,0,0,1521.163
6582,08/08/2020,13:30,810,1268432,48,6,1,32,8,221,33.02,35.17,1012.65,1.14,250.26,9.00E-06,0,0,1467.759
6583,08/08/2020,13:45,825,1268464,32,6,1,32,8,221,32.99,35.23,1012.6,1.06,261.18,1.00E-05,0,0,1402.675
6584,08/08/2020,14:00,840,1268501,37,6,1,32,8,221,32.92,35.42,1012.56,0.99,276.09,1.20E-05,0,0,1326.893
6585,08/08/2020,14:15,855,1268531,30,6,1,32,8,221,32.85,35.62,1012.51,1,292.03,1.30E-05,0,0,1249.261
6586,08/08/2020,14:30,870,1268566,35,6,1,32,8,221,32.78,35.82,1012.47,1.07,306.74,1.40E-05,0,0,1170.307
6587,08/08/2020,14:45,885,1268599,33,6,1,32,8,221,32.7,36.09,1012.41,1.15,319.46,1.50E-05,0,0,1095.123
6588,08/08/2020,15:00,900,1268629,30,6,1,32,8,221,32.63,36.43,1012.35,1.22,331.33,1.40E-05,0,0,1023.661
6589,08/08/2020,15:15,915,1268680,51,6,1,32,8,221,32.56,36.77,1012.29,1.33,341.56,1.30E-05,0,0,951.606
6590,08/08/2020,15:30,930,1268733,53,6,1,32,8,221,32.49,37.12,1012.23,1.48,349.96,1.20E-05,0,0,879.375
6591,08/08/2020,15:45,945,1268782,49,6,1,32,8,221,32.38,37.28,1012.16,1.63,356.36,1.10E-05,0,0,813.024
6592,08/08/2020,16:00,960,1268840,58,6,1,32,8,221,32.24,37.24,1012.09,1.76,1.37,1.00E-05,0,0,751.902
6593,08/08/2020,16:15,975,1268890,50,6,1,32,8,221,32.1,37.2,1012.02,1.91,5.62,1.00E-05,0,0,690.327
6594,08/08/2020,16:30,990,1268941,51,6,1,32,8,221,31.95,37.16,1011.95,2.07,9.25,9.00E-06,0,0,628.597
6595,08/08/2020,16:45,1005,1268998,57,6,1,32,8,221,31.64,38.44,1011.88,2.16,11.75,7.00E-06,0,0,570.929
6596,08/08/2020,17:00,1020,1269043,45,6,1,32,8,221,31.14,41.14,1011.83,2.18,13.52,5.00E-06,0,0,516.494
6597,08/08/2020,17:15,1035,1269078,35,6,1,32,8,221,30.64,43.97,1011.77,2.21,15.26,4.00E-06,0,0,461.238
6598,08/08/2020,17:30,1050,1269110,32,6,1,32,8,221,30.14,46.93,1011.72,2.23,16.95,2.00E-06,0,0,405.399
6599,08/08/2020,17:45,1065,1269140,30,6,1,32,8,221,29.5,49.84,1011.68,2.29,18.12,1.00E-06,0,0,336.461
6600,08/08/2020,18:00,1080,1269181,41,6,1,32,8,221,28.71,52.71,1011.65,2.39,18.75,1.00E-06,0,0,260.796
6601,08/08/2020,18:15,1095,1269209,28,6,1,32,8,221,27.92,55.76,1011.62,2.49,19.33,0,0,0,193.439
6602,08/08/2020,18:30,1110,1269239,30,6,1,32,8,221,27.13,59,1011.59,2.59,19.87,0,0,0,134.565
6603,08/08/2020,18:45,1125,1269300,61,6,1,32,8,221,26.49,60.53,1011.59,2.69,21.39,0,0,0,80.596
6604,08/08/2020,19:00,1140,1269349,49,6,1,32,8,221,26.02,60.17,1011.62,2.8,23.76,0,0,0,36.327
6605,08/08/2020,19:15,1155,1269401,52,6,1,32,8,221,25.54,59.74,1011.66,2.92,25.95,0,0,0,0.7077
6606,08/08/2020,19:30,1170,1269458,57,6,1,32,8,221,25.06,59.25,1011.69,3.04,27.97,0,0,0,0
6607,08/08/2020,19:45,1185,1269506,48,6,1,32,8,221,24.72,59.01,1011.71,3.11,30.72,0,0,0,0
6608,08/08/2020,20:00,1200,1269562,56,6,1,32,8,221,24.52,59.09,1011.71,3.13,34.29,0,0,0,0
6609,08/08/2020,20:15,1215,1269614,52,6,1,32,8,221,24.32,59.16,1011.72,3.16,37.81,0,0,0,0
6610,08/08/2020,20:30,1230,1269656,42,6,1,32,8,221,24.11,59.23,1011.73,3.2,41.25,0,0,0,0
6611,08/08/2020,20:45,1245,1269692,36,6,1,32,8,221,23.91,59.36,1011.72,3.23,44.88,0,0,0,0
6612,08/08/2020,21:00,1260,1269724,32,6,1,32,8,221,23.71,59.56,1011.7,3.26,48.72,0,0,0,0
6613,08/08/2020,21:15,1275,1269755,31,6,1,32,8,221,23.51,59.76,1011.68,3.31,52.48,0,0,0,0
6614,08/08/2020,21:30,1290,1269793,38,6,1,32,8,221,23.32,59.95,1011.67,3.36,56.13,0,0,0,0
6615,08/08/2020,21:45,1305,1269822,29,6,1,32,8,221,23.16,60.07,1011.65,3.41,59.64,0,0,0,0
6616,08/08/2020,22:00,1320,1269855,33,6,1,32,8,221,23.05,60.12,1011.63,3.44,63.09,0,0,0,0
6617,08/08/2020,22:15,1335,1269918,63,6,1,32,8,221,22.93,60.16,1011.61,3.47,66.47,0,0,0,0
6618,08/08/2020,22:30,1350,1269969,51,6,1,32,8,221,22.82,60.21,1011.6,3.53,69.77,0,0,0,0
6619,08/08/2020,22:45,1365,1270024,55,6,1,32,8,221,22.72,60.25,1011.57,3.57,72.51,0,0,0,0
6620,08/08/2020,23:00,1380,1270078,54,6,1,32,8,221,22.63,60.28,1011.54,3.6,74.77,1.00E-06,0,0,0
6621,08/08/2020,23:15,1395,1270125,47,6,1,32,8,221,22.55,60.31,1011.51,3.63,76.99,2.00E-06,0,0,0
6622,08/08/2020,23:30,1410,1270181,56,6,1,32,8,221,22.46,60.35,1011.49,3.67,79.17,2.00E-06,0,0,0
6623,08/08/2020,23:45,1425,1270232,51,6,1,32,8,221,22.38,60.43,1011.46,3.68,80.98,3.00E-06,0,0,0
6624,09/08/2020,00:00,0,1270267,35,7,1,33,8,222,22.31,60.56,1011.44,3.68,82.45,4.00E-06,0,0,0
6625,09/08/2020,00:15,15,1270308,41,7,1,33,8,222,22.24,60.68,1011.42,3.68,83.92,4.00E-06,0,0,0
6626,09/08/2020,00:30,30,1270338,30,7,1,33,8,222,22.17,60.81,1011.4,3.68,85.39,5.00E-06,0,0,0
6627,09/08/2020,00:45,45,1270369,31,7,1,33,8,222,22.1,60.95,1011.38,3.68,86.57,6.00E-06,0,0,0
6628,09/08/2020,01:00,60,1270407,38,7,1,33,8,222,22.05,61.11,1011.36,3.66,87.46,8.00E-06,0,0,0
6629,09/08/2020,01:15,75,1270437,30,7,1,33,8,222,22,61.26,1011.34,3.64,88.35,9.00E-06,0,0,0
6630,09/08/2020,01:30,90,1270479,42,7,1,33,8,222,21.95,61.42,1011.32,3.62,89.26,1.10E-05,0,0,0
6631,09/08/2020,01:45,105,1270536,57,7,1,33,8,222,21.89,61.63,1011.29,3.6,89.93,1.40E-05,0,0,0
6632,09/08/2020,02:00,120,1270587,51,7,1,33,8,222,21.84,61.9,1011.25,3.57,90.36,1.90E-05,0,0,0
6633,09/08/2020,02:15,135,1270645,58,7,1,33,8,222,21.78,62.17,1011.22,3.54,90.79,2.40E-05,0,0,0
6634,09/08/2020,02:30,150,1270694,49,7,1,33,8,222,21.73,62.44,1011.18,3.51,91.24,2.90E-05,0,0,0
6635,09/08/2020,02:45,165,1270743,49,7,1,33,8,222,21.63,62.92,1011.14,3.46,91.49,3.00E-05,0,0,0
6636,09/08/2020,03:00,180,1270802,59,7,1,33,8,222,21.5,63.61,1011.11,3.39,91.55,2.60E-05,0,0,0
6637,09/08/2020,03:15,195,1270849,47,7,1,33,8,222,21.37,64.3,1011.08,3.31,91.62,2.30E-05,0,0,0
6638,09/08/2020,03:30,210,1270883,34,7,1,33,8,222,21.24,65,1011.04,3.24,91.69,2.00E-05,0,0,0
6639,09/08/2020,03:45,225,1270921,38,7,1,33,8,222,21.09,65.84,1011.01,3.17,91.67,1.60E-05,0,0,0
6640,09/08/2020,04:00,240,1270949,28,7,1,33,8,222,20.93,66.83,1010.99,3.1,91.58,1.20E-05,0,0,0
6641,09/08/2020,04:15,255,1270984,35,7,1,33,8,222,20.77,67.82,1010.96,3.03,91.48,9.00E-06,0,0,0
6642,09/08/2020,04:30,270,1271017,33,7,1,33,8,222,20.61,68.83,1010.94,2.96,91.37,5.00E-06,0,0,0
6643,09/08/2020,04:45,285,1271046,29,7,1,33,8,222,20.66,69.2,1010.92,2.93,91.21,3.00E-06,0,0,16.85
6644,09/08/2020,05:00,300,1271098,52,7,1,33,8,222,20.93,68.93,1010.93,2.93,90.99,2.00E-06,0,0,71.578
6645,09/08/2020,05:15,315,1271152,54,7,1,33,8,222,21.2,68.64,1010.93,2.94,90.77,1.00E-06,0,0,133.367
6646,09/08/2020,05:30,330,1271202,50,7,1,33,8,222,21.47,68.35,1010.93,2.94,90.56,1.00E-06,0,0,201.129
6647,09/08/2020,05:45,345,1271261,59,7,1,33,8,222,21.79,67.48,1010.94,2.98,90.1,0,0,0,276.482
6648,09/08/2020,06:00,360,1271311,50,7,1,33,8,222,22.18,66.07,1010.95,3.04,89.42,1.00E-06,0,0,360.483
6649,09/08/2020,06:15,375,1271359,48,7,1,33,8,222,22.56,64.7,1010.96,3.11,88.76,1.00E-06,0,0,451.495
6650,09/08/2020,06:30,390,1271418,59,7,1,33,8,222,22.94,63.35,1010.97,3.18,88.14,1.00E-06,0,0,549.189
6651,09/08/2020,06:45,405,1271464,46,7,1,33,8,222,23.32,62.59,1010.99,3.1,86.38,1.40E-05,0,0,643.373
6652,09/08/2020,07:00,420,1271498,34,7,1,33,8,222,23.7,62.36,1011.01,2.87,83.13,4.10E-05,0,0,730.103
6653,09/08/2020,07:15,435,1271534,36,7,1,33,8,222,24.08,62.13,1011.03,2.66,79.35,6.70E-05,0,0,817.625
6654,09/08/2020,07:30,450,1271562,28,7,1,33,8,222,24.46,61.87,1011.05,2.46,74.93,9.40E-05,0,0,905.547
6655,09/08/2020,07:45,465,1271598,36,7,1,33,8,222,24.96,60.63,1011.06,2.37,70.99,0.000482,0,0,983.74
6656,09/08/2020,08:00,480,1271631,33,7,1,33,8,222,25.6,58.5,1011.06,2.38,68.07,0.001231,0,0,1049.643
6657,09/08/2020,08:15,495,1271661,30,7,1,33,8,222,26.23,56.45,1011.05,2.4,65.18,0.00198,0,0,1111.979
6658,09/08/2020,08:30,510,1271720,59,7,1,33,8,222,26.87,54.49,1011.05,2.42,62.33,0.002729,0,0,1170.505
6659,09/08/2020,08:45,525,1271771,51,7,1,33,8,222,27.45,52.48,1011.04,2.46,61.04,0.006652,0,0,1218.765
6660,09/08/2020,09:00,540,1271822,51,7,1,33,8,222,27.98,50.44,1011.02,2.52,61.26,0.013748,0,0,1255.665
6661,09/08/2020,09:15,555,1271880,58,7,1,33,8,222,28.51,48.49,1011,2.58,61.47,0.020844,0,0,1287.055
6662,09/08/2020,09:30,570,1271927,47,7,1,33,8,222,29.04,46.61,1010.99,2.63,61.67,0.02794,0,0,1312.898
6663,09/08/2020,09:45,585,1271979,52,7,1,33,8,222,29.45,45.43,1010.97,2.64,60.5,0.035785,0,0,1349.563
6664,09/08/2020,10:00,600,1272036,57,7,1,33,8,222,29.74,44.9,1010.95,2.6,57.88,0.04438,0,0,1398.52
6665,09/08/2020,10:15,615,1272076,40,7,1,33,8,222,30.04,44.37,1010.92,2.56,55.19,0.052974,0,0,1443.67
6666,09/08/2020,10:30,630,1272114,38,7,1,33,8,222,30.34,43.86,1010.9,2.53,52.42,0.061569,0,0,1484.774
6667,09/08/2020,10:45,645,1272146,32,7,1,33,8,222,30.52,43.6,1010.86,2.51,49.18,0.065222,0,0,1471.204
6668,09/08/2020,11:00,660,1272177,31,7,1,33,8,222,30.59,43.59,1010.81,2.5,45.48,0.063934,0,0,1400.532
6669,09/08/2020,11:15,675,1272217,40,7,1,33,8,222,30.66,43.58,1010.75,2.51,41.79,0.062646,0,0,1323.044
6670,09/08/2020,11:30,690,1272246,29,7,1,33,8,222,30.73,43.57,1010.7,2.52,38.11,0.061358,0,0,1239.56
6671,09/08/2020,11:45,705,1272281,35,7,1,33,8,222,30.78,43.57,1010.63,2.57,34.89,0.056866,0,0,1192.281
6672,09/08/2020,12:00,720,1272344,63,7,1,33,8,222,30.82,43.57,1010.54,2.67,32.21,0.04917,0,0,1182.271
6673,09/08/2020,12:15,735,1272395,51,7,1,33,8,222,30.86,43.57,1010.46,2.76,29.72,0.041474,0,0,1168.481
6674,09/08/2020,12:30,750,1272448,53,7,1,33,8,222,30.89,43.57,1010.37,2.86,27.39,0.033778,0,0,1151.033
6675,09/08/2020,12:45,765,1272505,57,7,1,33,8,222,30.86,43.76,1010.27,2.95,25.97,0.027385,0,0,1108.922
6676,09/08/2020,13:00,780,1272552,47,7,1,33,8,222,30.76,44.15,1010.16,3.02,25.35,0.022294,0,0,1043.022
6677,09/08/2020,13:15,795,1272608,56,7,1,33,8,222,30.66,44.54,1010.05,3.1,24.76,0.017203,0,0,975.209
6678,09/08/2020,13:30,810,1272657,49,7,1,33,8,222,30.56,44.93,1009.93,3.17,24.2,0.012112,0,0,906.051
6679,09/08/2020,13:45,825,1272692,35,7,1,33,8,222,30.43,45.46,1009.81,3.24,23.99,0.008848,0,0,854.146
6680,09/08/2020,14:00,840,1272732,40,7,1,33,8,222,30.27,46.12,1009.69,3.31,24.12,0.007411,0,0,818.695
6681,09/08/2020,14:15,855,1272761,29,7,1,33,8,222,30.11,46.79,1009.57,3.37,24.24,0.005974,0,0,781.489
6682,09/08/2020,14:30,870,1272791,30,7,1,33,8,222,29.95,47.47,1009.44,3.44,24.36,0.004537,0,0,742.754
6683,09/08/2020,14:45,885,1272831,40,7,1,33,8,222,29.74,48.44,1009.32,3.48,24.64,0.003728,0,0,692.787
6684,09/08/2020,15:00,900,1272859,28,7,1,33,8,222,29.49,49.72,1009.2,3.49,25.1,0.003546,0,0,633.046
6685,09/08/2020,15:15,915,1272906,47,7,1,33,8,222,29.23,51.03,1009.08,3.5,25.55,0.003364,0,0,574.244
6686,09/08/2020,15:30,930,1272964,58,7,1,33,8,222,28.98,52.36,1008.95,3.5,26.01,0.003182,0,0,516.764
6687,09/08/2020,15:45,945,1273014,50,7,1,33,8,222,28.7,53.56,1008.86,3.51,26.71,0.003234,0,0,464.484
6688,09/08/2020,16:00,960,1273068,54,7,1,33,8,222,28.4,54.6,1008.8,3.51,27.67,0.003521,0,0,417.092
6689,09/08/2020,16:15,975,1273120,52,7,1,33,8,222,28.11,55.67,1008.74,3.51,28.63,0.003807,0,0,371.133
6690,09/08/2020,16:30,990,1273168,48,7,1,33,8,222,27.81,56.77,1008.68,3.52,29.59,0.004093,0,0,326.863
6691,09/08/2020,16:45,1005,1273228,60,7,1,33,8,222,27.46,58.29,1008.63,3.52,30.44,0.004453,0,0,285.752
6692,09/08/2020,17:00,1020,1273276,48,7,1,33,8,222,27.07,60.27,1008.6,3.52,31.2,0.004885,0,0,247.663
6693,09/08/2020,17:15,1035,1273305,29,7,1,33,8,222,26.68,62.32,1008.56,3.52,31.96,0.005317,0,0,211.425
6694,09/08/2020,17:30,1050,1273343,38,7,1,33,8,222,26.28,64.44,1008.52,3.52,32.72,0.00575,0,0,177.202
6695,09/08/2020,17:45,1065,1273374,31,7,1,33,8,222,25.89,65.93,1008.51,3.56,33.44,0.006214,0,0,144.461
6696,09/08/2020,18:00,1080,1273406,32,7,1,33,8,222,25.49,66.75,1008.53,3.65,34.11,0.00671,0,0,113.661
6697,09/08/2020,18:15,1095,1273442,36,7,1,33,8,222,25.1,67.57,1008.55,3.74,34.74,0.007206,0,0,85.693
6698,09/08/2020,18:30,1110,1273470,28,7,1,33,8,222,24.71,68.4,1008.57,3.82,35.35,0.007702,0,0,60.64
6699,09/08/2020,18:45,1125,1273530,60,7,1,33,8,222,24.41,68.64,1008.6,3.91,36.63,0.008187,0,0,36.485
6700,09/08/2020,19:00,1140,1273583,53,7,1,33,8,222,24.2,68.26,1008.63,4,38.54,0.008659,0,0,16.069
6701,09/08/2020,19:15,1155,1273633,50,7,1,33,8,222,24,67.86,1008.66,4.09,40.36,0.009132,0,0,0.2653
6702,09/08/2020,19:30,1170,1273692,59,7,1,33,8,222,23.8,67.45,1008.7,4.19,42.11,0.009604,0,0,0
6703,09/08/2020,19:45,1185,1273740,48,7,1,33,8,222,23.67,67,1008.72,4.27,44.43,0.010165,0,0,0
6704,09/08/2020,20:00,1200,1273790,50,7,1,33,8,222,23.63,66.52,1008.73,4.33,47.34,0.010815,0,0,0
6705,09/08/2020,20:15,1215,1273848,58,7,1,33,8,222,23.6,66.04,1008.74,4.4,50.16,0.011465,0,0,0
6706,09/08/2020,20:30,1230,1273887,39,7,1,33,8,222,23.56,65.56,1008.75,4.48,52.89,0.012115,0,0,0
6707,09/08/2020,20:45,1245,1273921,34,7,1,33,8,222,23.54,65.21,1008.75,4.55,55.67,0.01175,0,0,0
6708,09/08/2020,21:00,1260,1273957,36,7,1,33,8,222,23.56,64.99,1008.73,4.59,58.53,0.010371,0,0,0
6709,09/08/2020,21:15,1275,1273985,28,7,1,33,8,222,23.57,64.77,1008.72,4.64,61.34,0.008992,0,0,0
6710,09/08/2020,21:30,1290,1274021,36,7,1,33,8,222,23.58,64.55,1008.7,4.71,64.08,0.007612,0,0,0
6711,09/08/2020,21:45,1305,1274053,32,7,1,33,8,222,23.58,64.63,1008.69,4.74,66.48,0.006104,0,0,0
6712,09/08/2020,22:00,1320,1274092,39,7,1,33,8,222,23.55,65.01,1008.69,4.73,68.63,0.004468,0,0,0
6713,09/08/2020,22:15,1335,1274154,62,7,1,33,8,222,23.53,65.39,1008.68,4.72,70.79,0.002832,0,0,0
6714,09/08/2020,22:30,1350,1274203,49,7,1,33,8,222,23.51,65.78,1008.68,4.72,72.95,0.001196,0,0,0
6715,09/08/2020,22:45,1365,1274255,52,7,1,33,8,222,23.46,66.26,1008.67,4.68,75.2,0.000335,0,0,0
6716,09/08/2020,23:00,1380,1274312,57,7,1,33,8,222,23.39,66.84,1008.66,4.59,77.6,0.000251,0,0,0
6717,09/08/2020,23:15,1395,1274359,47,7,1,33,8,222,23.33,67.42,1008.65,4.5,80.09,0.000166,0,0,0
6718,09/08/2020,23:30,1410,1274411,52,7,1,33,8,222,23.26,68.01,1008.64,4.43,82.67,8.10E-05,0,0,0
6719,09/08/2020,23:45,1425,1274464,53,7,1,33,8,222,23.18,68.6,1008.62,4.34,85.26,3.90E-05,0,0,0
6720,10/08/2020,00:00,0,1274499,35,1,0,33,8,223,23.08,69.2,1008.58,4.23,87.89,4.00E-05,0,0,0
6721,10/08/2020,00:15,15,1274536,37,1,0,33,8,223,22.98,69.8,1008.54,4.12,90.65,4.00E-05,0,0,0
6722,10/08/2020,00:30,30,1274568,32,1,0,33,8,223,22.88,70.4,1008.5,4.03,93.55,4.00E-05,0,0,0
6723,10/08/2020,00:45,45,1274598,30,1,0,33,8,223,22.77,71.01,1008.46,3.91,96.41,3.80E-05,0,0,0
6724,10/08/2020,01:00,60,1274639,41,1,0,33,8,223,22.66,71.61,1008.42,3.77,99.28,3.30E-05,0,0,0
6725,10/08/2020,01:15,75,1274667,28,1,0,33,8,223,22.55,72.21,1008.38,3.63,102.38,2.70E-05,0,0,0
6726,10/08/2020,01:30,90,1274717,50,1,0,33,8,223,22.44,72.83,1008.34,3.51,105.71,2.20E-05,0,0,0
6727,10/08/2020,01:45,105,1274775,58,1,0,33,8,223,22.3,73.5,1008.3,3.38,108.93,6.70E-05,0,0,0
6728,10/08/2020,02:00,120,1274823,48,1,0,33,8,223,22.14,74.23,1008.26,3.24,112.05,0.000161,0,0,0
6729,10/08/2020,02:15,135,1274879,56,1,0,33,8,223,21.98,74.97,1008.22,3.11,115.44,0.000256,0,0,0
6730,10/08/2020,02:30,150,1274930,51,1,0,33,8,223,21.83,75.72,1008.19,3,119.09,0.00035,0,0,0
6731,10/08/2020,02:45,165,1274979,49,1,0,33,8,223,21.65,76.47,1008.15,2.9,122.65,0.000371,0,0,0
6732,10/08/2020,03:00,180,1275036,57,1,0,33,8,223,21.46,77.22,1008.12,2.81,126.06,0.00032,0,0,0
6733,10/08/2020,03:15,195,1275083,47,1,0,33,8,223,21.27,77.99,1008.1,2.73,129.68,0.000268,0,0,0
6734,10/08/2020,03:30,210,1275113,30,1,0,33,8,223,21.08,78.76,1008.07,2.66,133.5,0.000216,0,0,0
6735,10/08/2020,03:45,225,1275151,38,1,0,33,8,223,20.91,79.45,1008.06,2.6,136.63,0.000172,0,0,0
6736,10/08/2020,04:00,240,1275181,30,1,0,33,8,223,20.75,80.07,1008.07,2.53,139.05,0.000137,0,0,0
6737,10/08/2020,04:15,255,1275215,34,1,0,33,8,223,20.59,80.7,1008.07,2.46,141.61,0.000101,0,0,0
6738,10/08/2020,04:30,270,1275250,35,1,0,33,8,223,20.44,81.33,1008.08,2.4,144.31,6.60E-05,0,0,0
6739,10/08/2020,04:45,285,1275281,31,1,0,33,8,223,20.47,81.2,1008.12,2.39,146.26,5.80E-05,0,0,12.679
6740,10/08/2020,05:00,300,1275344,63,1,0,33,8,223,20.68,80.32,1008.19,2.42,147.35,7.80E-05,0,0,60.992
6741,10/08/2020,05:15,315,1275395,51,1,0,33,8,223,20.9,79.45,1008.26,2.46,148.4,9.70E-05,0,0,109.473
6742,10/08/2020,05:30,330,1275444,49,1,0,33,8,223,21.11,78.59,1008.33,2.5,149.42,0.000117,0,0,155.487
6743,10/08/2020,05:45,345,1275505,61,1,0,33,8,223,21.32,77.63,1008.39,2.48,149.13,0.000118,0,0,203.497
6744,10/08/2020,06:00,360,1275552,47,1,0,33,8,223,21.54,76.55,1008.44,2.4,147.46,0.0001,0,0,256.723
6745,10/08/2020,06:15,375,1275604,52,1,0,33,8,223,21.75,75.5,1008.49,2.32,145.69,8.10E-05,0,0,311.372
6746,10/08/2020,06:30,390,1275659,55,1,0,33,8,223,21.96,74.46,1008.53,2.25,143.79,6.30E-05,0,0,367.221
6747,10/08/2020,06:45,405,1275698,39,1,0,33,8,223,22.24,73.3,1008.56,2.12,141.28,5.80E-05,0,0,426.692
6748,10/08/2020,07:00,420,1275738,40,1,0,33,8,223,22.59,72.03,1008.58,1.95,137.82,6.70E-05,0,0,490.498
6749,10/08/2020,07:15,435,1275769,31,1,0,33,8,223,22.94,70.79,1008.6,1.78,133.7,7.60E-05,0,0,556.027
6750,10/08/2020,07:30,450,1275797,28,1,0,33,8,223,23.29,69.57,1008.62,1.63,128.75,8.50E-05,0,0,622.976
6751,10/08/2020,07:45,465,1275837,40,1,0,33,8,223,23.78,67.25,1008.62,1.48,125.85,8.30E-05,0,0,698.329
6752,10/08/2020,08:00,480,1275865,28,1,0,33,8,223,24.41,63.93,1008.61,1.34,125.68,6.90E-05,0,0,783.381
6753,10/08/2020,08:15,495,1275909,44,1,0,33,8,223,25.03,60.77,1008.6,1.2,125.47,5.60E-05,0,0,870.915
6754,10/08/2020,08:30,510,1275968,59,1,0,33,8,223,25.66,57.77,1008.59,1.06,125.2,4.30E-05,0,0,960.434
6755,10/08/2020,08:45,525,1276017,49,1,0,33,8,223,26.35,54.64,1008.57,0.93,124.2,3.20E-05,0,0,1047.268
6756,10/08/2020,09:00,540,1276076,59,1,0,33,8,223,27.08,51.42,1008.54,0.8,122.1,2.30E-05,0,0,1130.271
6757,10/08/2020,09:15,555,1276126,50,1,0,33,8,223,27.82,48.39,1008.51,0.67,119.17,1.40E-05,0,0,1212.88
6758,10/08/2020,09:30,570,1276176,50,1,0,33,8,223,28.56,45.53,1008.48,0.54,114.86,6.00E-06,0,0,1294.589
6759,10/08/2020,09:45,585,1276234,58,1,0,33,8,223,29.14,43.53,1008.43,0.49,109.66,2.00E-06,0,0,1358.17
6760,10/08/2020,10:00,600,1276284,50,1,0,33,8,223,29.57,42.28,1008.37,0.52,105.62,4.00E-06,0,0,1401.621
6761,10/08/2020,10:15,615,1276322,38,1,0,33,8,223,29.99,41.08,1008.31,0.55,102.01,6.00E-06,0,0,1440.911
6762,10/08/2020,10:30,630,1276359,37,1,0,33,8,223,30.42,39.91,1008.25,0.58,98.78,7.00E-06,0,0,1475.852
6763,10/08/2020,10:45,645,1276390,31,1,0,33,8,223,30.77,39.02,1008.18,0.63,96.76,2.60E-05,0,0,1517.153
6764,10/08/2020,11:00,660,1276426,36,1,0,33,8,223,31.06,38.38,1008.1,0.71,95.86,6.20E-05,0,0,1565.146
6765,10/08/2020,11:15,675,1276459,33,1,0,33,8,223,31.34,37.76,1008.02,0.78,95.13,9.80E-05,0,0,1608.813
6766,10/08/2020,11:30,690,1276489,30,1,0,33,8,223,31.63,37.14,1007.94,0.85,94.52,0.000134,0,0,1647.829
6767,10/08/2020,11:45,705,1276547,58,1,0,33,8,223,31.86,36.63,1007.86,0.91,94.33,0.000149,0,0,1667.601
6768,10/08/2020,12:00,720,1276598,51,1,0,33,8,223,32.05,36.21,1007.79,0.97,94.45,0.000144,0,0,1667.779
6769,10/08/2020,12:15,735,1276649,51,1,0,33,8,223,32.25,35.8,1007.71,1.02,94.57,0.00014,0,0,1662.596
6770,10/08/2020,12:30,750,1276707,58,1,0,33,8,223,32.44,35.39,1007.63,1.07,94.67,0.000135,0,0,1652.084
6771,10/08/2020,12:45,765,1276756,49,1,0,33,8,223,32.59,35.09,1007.56,1.1,94.27,0.000127,0,0,1639.659
6772,10/08/2020,13:00,780,1276811,55,1,0,33,8,223,32.69,34.9,1007.49,1.11,93.39,0.000115,0,0,1625.286
6773,10/08/2020,13:15,795,1276864,53,1,0,33,8,223,32.8,34.71,1007.41,1.12,92.53,0.000104,0,0,1605.618
6774,10/08/2020,13:30,810,1276913,49,1,0,33,8,223,32.91,34.52,1007.34,1.13,91.68,9.20E-05,0,0,1580.717
6775,10/08/2020,13:45,825,1276953,40,1,0,33,8,223,32.96,34.46,1007.27,1.12,89.62,8.30E-05,0,0,1533.775
6776,10/08/2020,14:00,840,1276983,30,1,0,33,8,223,32.95,34.52,1007.2,1.1,86.22,7.60E-05,0,0,1466.179
6777,10/08/2020,14:15,855,1277012,29,1,0,33,8,223,32.94,34.58,1007.13,1.07,82.66,6.90E-05,0,0,1395.631
6778,10/08/2020,14:30,870,1277052,40,1,0,33,8,223,32.94,34.64,1007.06,1.06,78.96,6.20E-05,0,0,1322.573
6779,10/08/2020,14:45,885,1277083,31,1,0,33,8,223,32.89,34.87,1007,1.05,73.98,5.20E-05,0,0,1241.311
6780,10/08/2020,15:00,900,1277119,36,1,0,33,8,223,32.79,35.27,1006.96,1.08,67.98,4.00E-05,0,0,1153.056
6781,10/08/2020,15:15,915,1277180,61,1,0,33,8,223,32.7,35.67,1006.92,1.11,62.29,2.80E-05,0,0,1064.733
6782,10/08/2020,15:30,930,1277230,50,1,0,33,8,223,32.6,36.08,1006.88,1.16,56.98,1.70E-05,0,0,976.877
6783,10/08/2020,15:45,945,1277291,61,1,0,33,8,223,32.48,36.47,1006.86,1.21,53.73,1.50E-05,0,0,887.541
6784,10/08/2020,16:00,960,1277340,49,1,0,33,8,223,32.34,36.82,1006.86,1.28,52.33,2.30E-05,0,0,797.689
6785,10/08/2020,16:15,975,1277390,50,1,0,33,8,223,32.2,37.19,1006.85,1.34,51.07,3.10E-05,0,0,710.444
6786,10/08/2020,16:30,990,1277449,59,1,0,33,8,223,32.06,37.55,1006.85,1.41,49.93,3.90E-05,0,0,626.287
6787,10/08/2020,16:45,1005,1277499,50,1,0,33,8,223,31.78,38.9,1006.86,1.46,49.34,5.40E-05,0,0,540.78
6788,10/08/2020,17:00,1020,1277546,47,1,0,33,8,223,31.37,41.29,1006.89,1.48,49.21,7.50E-05,0,0,455.741
